id,start_date,end_date,mean,num_list_users,nsfw,media_type,num_episodes,rating,title,prequel,related,genre1,genre2,genre3,genre4,genre5,picture
158,2004-01-08,,7.28,71040,white,tv,13,pg_13,Maria Watches Over Us,False,444 3468,Drama,Girls Love,School,Shoujo,,https://cdn.myanimelist.net/images/anime/1994/114208l.jpg
159,2004-04-07,,6.28,19339,white,tv,24,pg_13,The Melody of Oblivion,False,,Action,Adventure,Fantasy,Horror,Mecha,https://cdn.myanimelist.net/images/anime/9/52679l.jpg
160,1999-10-14,,7.59,146592,white,tv,13,r,"Now and Then, Here and There",False,,Adventure,Drama,Fantasy,Isekai,Military,https://cdn.myanimelist.net/images/anime/1094/109008l.webp
161,2003-10-08,,7.3,58592,white,tv,24,r,Peace Maker Kurogane,False,9568 33185,Action,Comedy,Historical,Samurai,Shounen,https://cdn.myanimelist.net/images/anime/10/77408l.webp
164,1997-07-12,,8.66,1263716,white,movie,1,pg_13,Princess Mononoke,False,,Action,Adventure,Award Winning,Fantasy,,https://cdn.myanimelist.net/images/anime/7/75919l.webp
165,2002-01-21,,7.38,120341,white,tv,26,pg_13,RahXephon,False,559 758 5288,Action,Award Winning,Drama,Mecha,Music,https://cdn.myanimelist.net/images/anime/13/75168l.jpg
30016,2016-10-05,,7.33,336469,white,tv,13,pg_13,Nanbaka,False,34414 34533,Action,Comedy,Drama,,,https://cdn.myanimelist.net/images/anime/2/81399l.jpg
166,2004-06-12,,7.43,132396,white,tv,26,pg_13,Samurai 7,False,,Action,Historical,Mecha,Samurai,Sci-Fi,https://cdn.myanimelist.net/images/anime/1190/95421l.webp
168,2001-07-04,,7.36,83719,white,tv,26,pg_13,s-CRY-ed,False,10592 12223,Action,Adventure,Drama,Sci-Fi,Super Power,https://cdn.myanimelist.net/images/anime/8/89882l.webp
167,2003-04-08,,7.37,96583,white,tv,24,pg_13,Scrapped Princess,False,,Action,Adventure,Drama,Fantasy,Mecha,https://cdn.myanimelist.net/images/anime/1238/94717l.jpg
169,2003-10-10,,6.81,170333,white,tv,12,r,Lunar Legend Tsukihime,False,10012,Action,Horror,Mystery,Romance,Super Power,https://cdn.myanimelist.net/images/anime/12/20669l.jpg
170,1993-10-16,,8.54,303455,white,tv,101,pg_13,Slam Dunk,False,1764 1861 2498 2499 45649 52159,School,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/12/86890l.webp
171,2000-07-11,,6.29,6346,white,tv,13,pg_13,Strange Dawn,False,,Adventure,Drama,Fantasy,Isekai,,https://cdn.myanimelist.net/images/anime/12/74782l.jpg
173,2004-10-06,,7.19,41639,white,tv,25,pg_13,Tactics,False,,Historical,Mystery,Mythology,Shounen,Supernatural,https://cdn.myanimelist.net/images/anime/8/37549l.jpg
175,2002-04-02,,6.59,30132,white,tv,26,pg_13,Tokyo Underground,False,,Action,Adventure,Romance,Sci-Fi,Shounen,https://cdn.myanimelist.net/images/anime/9/21036l.jpg
176,2003-07-24,,6.1,7419,white,ova,4,r,Triangle Heart: Sweet Songs Forever,True,76 4849 12101,Adventure,Romance,,,,https://cdn.myanimelist.net/images/anime/7/17439l.jpg
177,2005-04-09,,7.51,229720,white,tv,26,pg_13,Tsubasa RESERVoir CHRoNiCLE,False,807 861 969,Action,Adventure,Fantasy,Romance,Shounen,https://cdn.myanimelist.net/images/anime/9/6555l.webp
178,2003-05-20,,7.15,34220,white,tv,26,g,Ultra Maniac,False,179,Comedy,Fantasy,Romance,School,Shoujo,https://cdn.myanimelist.net/images/anime/8/53571l.jpg
180,2000-10-03,,7.16,85513,white,tv,13,pg_13,Vandread,False,181 1112,Action,Ecchi,Mecha,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/5/75446l.jpg
181,2001-10-05,,7.38,54810,white,tv,13,pg_13,Vandread: The Second Stage,True,180 1111,Action,Ecchi,Mecha,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/4/75447l.jpg
182,1996-04-02,,7.66,160423,white,tv,26,pg_13,The Vision of Escaflowne,False,393 39329,Action,Adventure,Fantasy,Isekai,Love Polygon,https://cdn.myanimelist.net/images/anime/5/30689l.webp
183,2002-05-06,,7.36,15108,white,tv,39,g,Whistle!,False,,School,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/8/17885l.jpg
185,1998-04-19,,8.35,387432,white,tv,26,pg_13,Initial D First Stage,False,186 821 12725 19613 50695 50846,Action,Drama,Racing,Seinen,,https://cdn.myanimelist.net/images/anime/1384/127972l.webp
2642,1994-03-12,,5.93,502,white,movie,1,g,Dorami-chan: Aoi Straw Hat,False,,Fantasy,Kids,,,,https://cdn.myanimelist.net/images/anime/1747/134135l.jpg
186,1999-10-15,,8.17,222535,white,tv,13,pg_13,Initial D Second Stage,True,185 187 821 822 12725,Action,Drama,Racing,Seinen,,https://cdn.myanimelist.net/images/anime/8/12750l.webp
187,2001-01-13,,7.91,184004,white,movie,1,pg_13,Initial D Third Stage,True,18 186 821 822 12725,Action,Drama,Racing,Romance,Seinen,https://cdn.myanimelist.net/images/anime/13/40397l.jpg
189,2000-04-19,,7.09,267842,white,tv,24,pg_13,Love Hina,False,190 191 192 963 3247,Comedy,Ecchi,Harem,Romance,Shounen,https://cdn.myanimelist.net/images/anime/1153/99366l.jpg
190,2002-01-26,,7.21,86084,white,ova,3,pg_13,Love Hina Again,True,189,Comedy,Ecchi,Romance,Shounen,,https://cdn.myanimelist.net/images/anime/3/10289l.jpg
194,2002-12-21,,7.49,39906,white,ova,5,r+,Macross Zero,False,1088 5164,Action,Adventure,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/12/76289l.jpg
195,2002-01-10,,7.1,178152,white,tv,12,pg_13,Please Teacher!,False,196 443 524 7474 14685 52863,Drama,Romance,School,Sci-Fi,,https://cdn.myanimelist.net/images/anime/1371/138517l.jpg
196,2003-07-15,,6.81,90314,white,tv,12,pg_13,Please Twins!,False,195 443 524 52864,Comedy,Drama,Harem,School,Sci-Fi,https://cdn.myanimelist.net/images/anime/1621/100229l.jpg
198,2005-04-08,,7.3,115257,white,tv,24,r+,Speed Grapher,False,,Action,Adult Cast,Gore,Mystery,Organized Crime,https://cdn.myanimelist.net/images/anime/13/12343l.webp
3231,2008-01-08,,7.12,61425,white,tv,13,r,Gunslinger Girl: Il Teatrino,True,134 4765,Action,Drama,Military,Sci-Fi,,https://cdn.myanimelist.net/images/anime/5/16697l.jpg
39699,2019-04-16,,6.43,6290,white,tv,12,pg_13,King of Prism: Shiny Seven Stars,False,37960 38646 38647 38648 40543,Idols (Male),Music,Sports,,,https://cdn.myanimelist.net/images/anime/1649/100502l.jpg
199,2001-07-20,,8.77,1865048,white,movie,1,pg,Spirited Away,False,,Adventure,Award Winning,Mythology,Supernatural,,https://cdn.myanimelist.net/images/anime/6/79597l.webp
202,2003-01-07,,7.79,330327,white,tv,26,pg_13,Wolf's Rain,False,1023,Action,Adventure,Drama,Fantasy,Mystery,https://cdn.myanimelist.net/images/anime/5/59403l.jpg
30337,1985,,4.46,552,white,movie,1,g,Mac the Movie,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/2/72633l.jpg
205,2004-05-20,,8.51,1246124,white,tv,26,r,Samurai Champloo,False,,Action,Adventure,Comedy,Historical,Samurai,https://cdn.myanimelist.net/images/anime/1370/135212l.webp
200,2002-04-07,,7.42,28631,white,tv,50,pg_13,Cheeky Angel,False,14367 52639,Comedy,Magical Sex Shift,Romance,Shounen,,https://cdn.myanimelist.net/images/anime/1644/131230l.jpg
40209,2015-09-28,,5.7,395,white,ona,1,pg_13,Decent Work,False,,Avant Garde,,,,,https://cdn.myanimelist.net/images/anime/1603/102416l.jpg
208,2001-05-23,,7.61,69025,white,ova,3,pg_13,R.O.D - Read or Die,False,209,Action,Adult Cast,Adventure,Historical,Mystery,https://cdn.myanimelist.net/images/anime/1824/98849l.webp
209,2003-09-01,,7.52,70102,white,tv,26,pg_13,R.O.D -The TV-,True,208,Action,Adventure,Comedy,Drama,Sci-Fi,https://cdn.myanimelist.net/images/anime/3/73350l.webp
210,1989-04-15,,7.76,256856,white,tv,161,r+,Ranma ½,False,418 792 1007 1008 5493 6713 10819 10822 10823 10824 10825,Action,Comedy,Ecchi,Fantasy,Magical Sex Shift,https://cdn.myanimelist.net/images/anime/13/6441l.jpg
207,1990-06-30,,7.34,78360,white,ova,13,r,Record of Lodoss War,False,206 515 1150 23229,Action,Adventure,Fantasy,,,https://cdn.myanimelist.net/images/anime/1644/92493l.jpg
212,1986-06-21,,6.85,21661,white,movie,1,pg_13,Project A-Ko,False,1295 1296,Action,Adventure,Comedy,Mecha,Sci-Fi,https://cdn.myanimelist.net/images/anime/2/58391l.jpg
206,1998-04-01,,7.12,34663,white,tv,27,pg_13,Record of Lodoss War: Chronicles of the Heroic Knight,False,207 2840,Action,Adventure,Drama,Fantasy,Romance,https://cdn.myanimelist.net/images/anime/1065/92495l.jpg
218,1996-10-01,,7.49,55241,white,tv,26,pg_13,Martian Successor Nadesico,False,219 2067,Action,Comedy,Mecha,Military,Parody,https://cdn.myanimelist.net/images/anime/3/53955l.jpg
219,1998-08-01,,6.72,16903,white,movie,1,r,Martian Successor Nadesico: The Prince of Darkness,True,218,Action,Award Winning,Drama,Mecha,Psychological,https://cdn.myanimelist.net/images/anime/10/51253l.jpg
50590,2022-10-01,,7.53,93146,white,tv,13,pg_13,Raven of the Inner Palace,False,,Fantasy,Historical,Josei,Mystery,Mythology,https://cdn.myanimelist.net/images/anime/1932/127228l.jpg
223,1986-02-26,,7.97,1046193,white,tv,153,pg_13,Dragon Ball,False,502 813 891 892 893 2222 2520 6033 30450 37885 56894,Action,Adventure,Comedy,Fantasy,Martial Arts,https://cdn.myanimelist.net/images/anime/1887/92364l.jpg
222,2004-01-04,,6.63,23337,white,tv,13,r+,Mezzo DSA,True,221,Action,Adventure,Comedy,Mystery,Sci-Fi,https://cdn.myanimelist.net/images/anime/9/3235l.webp
225,1996-02-07,,6.49,634295,white,tv,64,pg_13,Dragon Ball GT,True,813 987 37885,Action,Adventure,Comedy,Fantasy,Martial Arts,https://cdn.myanimelist.net/images/anime/1262/93119l.webp
226,2004-07-25,,7.47,1519880,white,tv,13,r+,Elfen Lied,False,376,Action,Drama,Gore,Horror,Psychological,https://cdn.myanimelist.net/images/anime/1780/121555l.webp
227,2000-04-26,,8.03,828121,white,ova,6,pg_13,FLCL,False,33010 51304 51305,Action,Avant Garde,Comedy,Mecha,Parody,https://cdn.myanimelist.net/images/anime/7/77356l.webp
228,2005-10-05,,7.61,362478,white,tv,26,r,Hell Girl,False,1594 40667,Horror,Mystery,Psychological,Supernatural,Suspense,https://cdn.myanimelist.net/images/anime/4/86907l.webp
229,2004-07-10,,6.88,35656,white,tv,12,r,Ninja Nonsense,False,,Comedy,Martial Arts,Parody,,,https://cdn.myanimelist.net/images/anime/8/6591l.webp
230,2003-04-02,,6.95,39778,white,tv,27,r,Air Master,False,,Action,Comedy,Martial Arts,Seinen,,https://cdn.myanimelist.net/images/anime/2/21019l.jpg
231,2002-07-04,,6.09,8405,white,tv,26,pg,Shrine of the Morning Mist,False,,Action,Comedy,Fantasy,Mythology,Seinen,https://cdn.myanimelist.net/images/anime/3/75196l.jpg
232,1998-04-07,,8.17,440616,white,tv,70,pg,Cardcaptor Sakura,False,371 372 2424 35320,Adventure,Comedy,Drama,Fantasy,Mahou Shoujo,https://cdn.myanimelist.net/images/anime/8/60781l.webp
233,2000-03-28,,7.64,26189,white,tv,78,g,Daa! Daa! Daa!,False,,Childcare,Comedy,Sci-Fi,Shoujo,,https://cdn.myanimelist.net/images/anime/3/21166l.jpg
234,2004-04-03,,6.64,4693,white,tv,26,g,Dan Doh!!,False,52640,Adventure,Shounen,Sports,,,https://cdn.myanimelist.net/images/anime/3/15231l.jpg
235,1996-01-08,,8.17,350511,white,tv,0,pg_13,Case Closed,False,779 780 781 1363 1364 1365 1366 1367 1368 1369 1505 1506 2171 2512 2513 2514 2515 2597 4447 5348 5460 5578 6115 6198 6231 6438 6467 7303 8310 8331 8609 9785 9786 9963 10531 10703 10766 12117 13837 13839 14735 21419 21867 24169 25517 28479 32005 33145 33148 33149 33150 33152 34036 34430 35798 36269 36760 38770 39764 40348 42476 47413 49320 49611 50010 50012 51782 53540 53780 53976 54864 55134 56785 57441,Adventure,Comedy,Detective,Mystery,Shounen,https://cdn.myanimelist.net/images/anime/7/75199l.jpg
236,2003-04-01,,6.59,16932,white,tv,26,pg_13,E's Otherwise,False,,Action,Adventure,Drama,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/2/6260l.jpg
237,2005-04-17,,8.05,437540,white,tv,50,pg_13,Eureka Seven,False,1631 4246 12471 13731 35134 35135 35136 55328,Action,Adventure,Drama,Mecha,Romance,https://cdn.myanimelist.net/images/anime/12/34443l.jpg
238,1997-07-19,,7.34,67952,white,tv,42,pg_13,Flame of Recca,False,5691,Action,Adventure,Martial Arts,Shounen,Super Power,https://cdn.myanimelist.net/images/anime/1646/113504l.jpg
239,2004-10-06,,8.12,251432,white,tv,24,r,Gankutsuou: The Count of Monte Cristo,False,,Award Winning,Drama,Mystery,Sci-Fi,Supernatural,https://cdn.myanimelist.net/images/anime/1910/138560l.jpg
240,2004-10-11,,7.63,180563,white,tv,12,pg_13,Genshiken,False,669 1813,Adult Cast,Otaku Culture,Parody,Seinen,Slice of Life,https://cdn.myanimelist.net/images/anime/1890/94707l.jpg
245,1999-06-30,,8.69,834194,white,tv,43,r,Great Teacher Onizuka,True,1913 41043,Comedy,Delinquents,School,Shounen,Workplace,https://cdn.myanimelist.net/images/anime/13/11460l.webp
246,2001-10-13,,7.21,101439,white,tv,51,pg_13,Rave Master,False,6702 18393,Action,Adventure,Comedy,Fantasy,Romance,https://cdn.myanimelist.net/images/anime/9/20134l.jpg
243,2000-10-04,,6.91,121007,white,tv,13,pg_13,Gravitation,False,507,Adult Cast,Boys Love,Comedy,Music,Shoujo,https://cdn.myanimelist.net/images/anime/4/21856l.webp
248,2005-04-06,,6.62,116136,white,tv,12,pg_13,Strawberry 100%,False,641 642,Comedy,Ecchi,Harem,Romance,Shounen,https://cdn.myanimelist.net/images/anime/1157/132580l.jpg
249,2000-10-16,,7.86,802111,white,tv,167,pg_13,InuYasha,False,449 450 451 452 4886 6811 31133,Action,Adventure,Fantasy,Historical,Love Polygon,https://cdn.myanimelist.net/images/anime/1589/95329l.jpg
250,2003-04-06,,7.55,127977,white,tv,150,pg_13,Zatch Bell!,False,844 911 7430 10732 52605,Action,Adventure,Comedy,Fantasy,Mythology,https://cdn.myanimelist.net/images/anime/1151/125951l.webp
251,2004-04-03,,7.62,115076,white,tv,78,pg_13,Kyou kara Maou!,False,2971 39810 45622,Adventure,Comedy,Fantasy,Isekai,Shoujo,https://cdn.myanimelist.net/images/anime/11/75544l.jpg
252,2004-04-06,,7.01,42608,white,tv,26,pg_13,Madlax,False,,Drama,Military,Mystery,Psychological,Supernatural,https://cdn.myanimelist.net/images/anime/12/57237l.jpg
253,2001-04-03,,7.81,34740,white,tv,26,pg_13,Haré+Guu,False,254 17785,Comedy,Gag Humor,School,Shounen,Slice of Life,https://cdn.myanimelist.net/images/anime/10/24555l.jpg
49,1993-02-21,,7.29,54872,white,ova,5,pg_13,Oh! My Goddess,False,50 304 9611,Comedy,Romance,Seinen,Supernatural,,https://cdn.myanimelist.net/images/anime/11/71215l.jpg
256,2002-02-02,,7.1,157626,white,ova,1,pg_13,Voices of a Distant Star,False,,Action,Award Winning,Drama,Mecha,Romance,https://cdn.myanimelist.net/images/anime/1980/112997l.webp
254,2002-08-25,,7.78,12864,white,ova,6,pg_13,Haré+Guu Deluxe,True,253 255,Comedy,Gag Humor,Shounen,Slice of Life,,https://cdn.myanimelist.net/images/anime/3/10306l.jpg
258,2003-05-25,,6.14,18448,white,ova,4,r,Hitsuji no Uta,False,,Drama,Horror,Seinen,Vampire,,https://cdn.myanimelist.net/images/anime/7/18066l.jpg
259,2001-07-19,,6.59,12037,white,ova,5,pg_13,Happy☆Lesson,False,260,Comedy,Harem,Romance,School,,https://cdn.myanimelist.net/images/anime/6/15349l.jpg
260,2002-04-01,,6.6,29005,white,tv,13,pg_13,Happy☆Lesson (TV),False,259 261 7579,Comedy,Drama,Harem,Romance,,https://cdn.myanimelist.net/images/anime/3/75576l.jpg
261,2003-07-03,,6.76,15614,white,tv,13,pg_13,Happy☆Lesson Advance,True,260 262,Comedy,Harem,Romance,,,https://cdn.myanimelist.net/images/anime/7/75575l.jpg
263,2000-10-04,,8.77,599027,white,tv,75,pg_13,Fighting Spirit,False,264 12069,Combat Sports,Shounen,Sports,,,https://cdn.myanimelist.net/images/anime/4/86334l.webp
49976,2016,,6.38,674,white,movie,1,pg_13,Look at Me Only,False,,Award Winning,Slice of Life,,,,https://cdn.myanimelist.net/images/anime/1755/139396l.jpg
265,2003-09-05,,8.24,112414,white,ova,1,pg_13,Fighting Spirit: Mashiba vs. Kimura,True,264 5258,Combat Sports,Shounen,Sports,,,https://cdn.myanimelist.net/images/anime/4/64737l.jpg
268,1995-10-27,,8.04,403611,white,ova,6,r+,Golden Boy,False,,Adult Cast,Adventure,Comedy,Ecchi,Gag Humor,https://cdn.myanimelist.net/images/anime/3/62867l.jpg
12685,2012-07-27,,6.45,72182,white,ova,1,pg_13,Code Geass: Lelouch of the Rebellion - Nunnally in Wonderland,False,1575,Comedy,Fantasy,Parody,,,https://cdn.myanimelist.net/images/anime/7/36175l.jpg
267,2003-10-07,,7.82,191978,white,tv,26,r,Gungrave,False,,Action,Adult Cast,Drama,Gore,Organized Crime,https://cdn.myanimelist.net/images/anime/11/75724l.jpg
1804,1991-11-22,,6.78,10809,white,ova,6,pg_13,Here is Greenwood,False,,Shoujo,Slice of Life,Supernatural,,,https://cdn.myanimelist.net/images/anime/1760/105953l.jpg
269,2004-10-05,,7.94,1978066,white,tv,366,pg_13,Bleach,False,762 834 1686 2889 4835 8247 35118 38810 41467 41468 54171,Action,Adventure,Fantasy,Shounen,,https://cdn.myanimelist.net/images/anime/3/40451l.webp
56740,2023-09-09,,5.79,1264,white,ona,14,pg_13,Rent-a-Girlfriend Petit 3rd Season,True,52562 53050,Comedy,,,,,https://cdn.myanimelist.net/images/anime/1593/138732l.jpg
270,2001-10-11,,7.49,730683,white,tv,13,r,Hellsing,False,777 7728,Action,Adult Cast,Gore,Horror,Seinen,https://cdn.myanimelist.net/images/anime/10/19956l.jpg
274,2002-10-09,,7.17,46931,white,tv,24,r+,Kiddy Grade,False,2176 3222 3223 3349 5859,Action,Mecha,Sci-Fi,Space,Super Power,https://cdn.myanimelist.net/images/anime/3/73995l.jpg
272,2001-04-06,,7.28,114856,white,tv,26,pg_13,Noir,False,,Action,Drama,Mystery,Organized Crime,,https://cdn.myanimelist.net/images/anime/1054/96577l.jpg
777,2006-02-10,,8.35,936335,white,ova,10,r,Hellsing Ultimate,True,270 6904 11077,Action,Adult Cast,Gore,Horror,Military,https://cdn.myanimelist.net/images/anime/6/7333l.webp
276,2001-10-06,,7.14,64688,white,tv,12,r+,Mahoromatic: Automatic Maiden,False,277 632,Comedy,Ecchi,Military,Romance,Sci-Fi,https://cdn.myanimelist.net/images/anime/13/23051l.webp
271,2003-04-16,,6.64,14636,white,tv,26,pg_13,Gad Guard,False,,Action,Adventure,Mecha,Sci-Fi,,https://cdn.myanimelist.net/images/anime/5/12863l.jpg
281,2004-11-25,,5.73,19193,white,ova,3,pg_13,Akane Maniax,False,147,Comedy,Mecha,Romance,,,https://cdn.myanimelist.net/images/anime/6/5237l.jpg
282,2005-10-04,,7.26,18689,white,tv,50,pg_13,Angel Heart,False,1470,Action,Drama,Mystery,Romance,Seinen,https://cdn.myanimelist.net/images/anime/1399/135545l.jpg
283,1979-01-07,,7.77,34074,white,tv,50,g,Anne of Green Gables,True,5494 8950 23583 37423,Drama,Historical,,,,https://cdn.myanimelist.net/images/anime/1365/115824l.jpg
279,2003-10-04,,7.08,39941,white,tv,13,r,Requiem from the Darkness,False,,Gore,Historical,Horror,Mystery,Mythology,https://cdn.myanimelist.net/images/anime/2/30681l.jpg
285,2000-10-06,,6.74,28410,white,tv,25,pg_13,Argento Soma,False,1789,Action,Adventure,Drama,Mecha,Military,https://cdn.myanimelist.net/images/anime/8/9440l.jpg
284,2004-01-09,,6.99,14964,white,tv,12,pg_13,Area 88 (TV),False,1488,Action,Drama,Military,Romance,Shounen,https://cdn.myanimelist.net/images/anime/9/75571l.jpg
287,2001-01-09,,7.46,147518,white,tv,24,pg_13,Baki the Grappler,False,551 1859 33566,Combat Sports,Gore,Shounen,Sports,,https://cdn.myanimelist.net/images/anime/1782/128917l.webp
288,2001-01-08,,6.78,114759,white,tv,51,pg,Beyblade,False,1669 5962 31049 55978 56566,Adventure,Comedy,Kids,Sports,,https://cdn.myanimelist.net/images/anime/1429/127983l.webp
289,2001-04-02,,6.57,20593,white,tv,13,pg_13,Comic Party,False,472 706 707 5147,Comedy,Drama,Otaku Culture,,,https://cdn.myanimelist.net/images/anime/1809/130426l.jpg
290,1999-01-03,,7.63,53549,white,tv,13,pg_13,Crest of the Stars,True,396 1124 1381,Action,Military,Romance,Sci-Fi,Space,https://cdn.myanimelist.net/images/anime/1585/99289l.jpg
291,2005-07-02,,6.93,34230,white,tv,26,pg_13,D.C.S.S. ~Da Capo Second Season~,True,62 2595 4508,Comedy,Drama,Harem,Romance,Supernatural,https://cdn.myanimelist.net/images/anime/8/73937l.webp
292,2003-04-07,,6.78,22561,white,tv,26,pg_13,Hoop Days,False,,Drama,Shounen,Sports,Team Sports,,https://cdn.myanimelist.net/images/anime/1141/109328l.jpg
293,1999-11-30,,6.8,25985,white,tv,16,g,Di Gi Charat,True,1597 1683 1718 1748 1752 1754 1755 1756 1757 1758 49179,Comedy,Fantasy,Gag Humor,Sci-Fi,Workplace,https://cdn.myanimelist.net/images/anime/6/18815l.jpg
294,2003-07-02,,5.91,13554,white,tv,13,r+,Divergence Eve,False,295,Adventure,Drama,Mecha,Military,Sci-Fi,https://cdn.myanimelist.net/images/anime/7/3570l.jpg
30547,2014-05-11,,7.24,10876,white,ova,1,pg_13,Touhou Niji Sousaku Doujin Anime: Musou Kakyou Special,False,9874,Fantasy,,,,,https://cdn.myanimelist.net/images/anime/1682/90320l.jpg
296,2002-07-04,,6.69,23657,white,tv,38,pg,Dragon Drive,False,,Action,Adventure,Fantasy,Isekai,Sci-Fi,https://cdn.myanimelist.net/images/anime/1/2214l.jpg
297,2004-10-14,,6.68,56529,white,tv,12,pg_13,Grenadier: The Beautiful Warrior,False,4361,Action,Adventure,Comedy,Ecchi,Shounen,https://cdn.myanimelist.net/images/anime/1691/114822l.jpg
298,2003-01-09,,6.55,68470,white,tv,12,pg_13,.hack//Legend of The Twilight,True,48 454 873 1994 9332,Adventure,Comedy,Fantasy,Shounen,Video Game,https://cdn.myanimelist.net/images/anime/4/78321l.jpg
299,2002-06-20,,6.58,34083,white,ova,4,pg_13,.hack//Liminality,False,48,Mystery,Video Game,,,,https://cdn.myanimelist.net/images/anime/7/23079l.jpg
300,1991-07-25,,6.71,29042,white,ova,4,r,3x3 Eyes,False,1225,Action,Fantasy,Gore,Horror,Mythology,https://cdn.myanimelist.net/images/anime/4/26940l.jpg
301,2003-06-21,,6.3,7913,white,tv,13,pg_13,Cinderella Boy,False,,Action,Adventure,Comedy,Magical Sex Shift,Mystery,https://cdn.myanimelist.net/images/anime/7/89194l.jpg
